,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_koi_period,log_koi_time0bk,log_koi_impact,log_koi_duration,log_koi_depth,log_koi_prad,log_koi_teq,log_koi_insol,log_koi_model_snr,log_koi_tce_plnt_num,log_koi_steff,log_koi_slogg,log_koi_srad,log_ra,log_dec,log_koi_kepmag
1837,CANDIDATE,0,0,0,0,-0.82092868024396,-0.5672071744185068,-0.19911195095413264,-0.7288205796886503,-1.3480489906076685,-1.3144878872756143,0.5643920760789719,0.5655657847577725,-0.5796907339424613,-0.4043304642032598,-0.03658202111155607,0.3413030029751185,-0.33423558062228825,0.5884945659356045,0.8416258581671879,-1.4609681353708897
1838,FALSE POSITIVE,0,0,1,0,-0.7663754872656934,-0.6147726932325006,-0.9716231751094504,-0.300086652004565,-0.9133999240132845,-0.9180527158152716,0.671196247149824,0.6716908772722084,-0.6029147625867827,-0.4043304642032598,0.29201777591081746,0.20349450899052637,-0.1178488086344581,1.5125010053083148,-0.935797347759857,-0.11623435806106461
1839,CONFIRMED,0,0,0,0,-0.9492334583734653,-0.5976067407598803,-0.22190599114699028,-0.6821954614944682,-1.1826570719526877,-1.0769220373219328,0.9818133405903928,0.9815323982395444,-0.4233363310666641,-0.4043304642032598,0.7984159815422894,0.12254749197723427,-0.05122459370453138,-0.28333614797915735,1.328818457755702,-0.6551351414949151
1840,CONFIRMED,0,0,0,0,0.6468081554598344,-0.05769177710554524,0.4774380120764304,0.5245215769559444,-0.8697309354450574,-0.654734670208918,-0.3783884480108465,-0.3793098104979395,-0.22102907708989541,2.8766554905898634,0.1765045822719441,-0.2212138751932967,0.40019350144190363,-0.13785066991179037,-0.4758416091268139,-2.359319086685051
1841,CONFIRMED,0,0,0,0,0.18408819827681766,0.4159061114410585,-2.004397860825217,0.10322066361608033,-0.974410601066854,-0.708589216189329,0.15879679017632414,0.15893536570852,-0.2065300883432218,-0.4043304642032598,0.502454974536279,-0.31560612569636076,0.5459344376421938,-2.0338300205942894,0.08771276811971361,-2.1897374104649754
1842,CONFIRMED,0,0,0,0,-0.3840525319339349,-0.5445996387754488,-0.4802395002646802,-0.37444139686339567,-0.7659264236752255,-0.8768550978975799,0.26634225181803073,0.2670323799484848,-0.5500528669896778,-0.4043304642032598,0.327729403386839,0.31030944059921517,-0.30173536025240655,-1.0743728615156307,-0.31713498077644514,0.34104133634459805
1843,CANDIDATE,0,0,0,0,-0.5524293032354486,-0.6084158043098018,-0.29496101635078315,-1.1401399053919554,-0.5997929687034826,-0.8490317281611376,0.14058545010375664,0.1409565363715927,-0.5684053530021757,-0.4043304642032598,-0.8259351552796058,0.3230069694981987,-0.5131002013036081,0.3654511455964186,-0.9937712241828768,0.37944617697945815
1844,FALSE POSITIVE,1,0,1,0,1.0623356342665053,0.19959220018498236,0.7325523215248922,0.38862936674890913,0.16175225081633346,-0.308990078212975,-1.6469496167301259,-1.6479997238907065,-0.5721437569057469,2.8766554905898634,-1.6317090375564824,0.5690411111665635,-1.01610527933592,1.1509403702511098,-0.8213758367832771,0.8020421245301999
1845,FALSE POSITIVE,0,0,1,0,-0.17985914908230943,-0.49357233575345083,-0.3655854371356327,-0.8782013603633874,-0.27833705973257516,-0.5328080446023693,0.0508368303132217,0.05094337145056987,-0.631189173886988,-0.4043304642032598,0.14854507715433574,0.28909013729100413,-0.327338942573619,0.1810186822707779,-1.0206867351176665,0.9618555791149965
1846,CANDIDATE,0,0,0,0,0.6763174679696516,-0.569639216092094,0.7114541874112132,0.8769257965446681,-0.14766432047817374,-0.4094373982681013,-0.8262470456598453,-0.825370609420328,-0.4564681010314666,-0.4043304642032598,0.0020797438381071442,0.4042302375698652,-0.5541446309114749,1.0704065331687007,-0.6992871659191864,0.8848272130622903
1847,CONFIRMED,0,0,0,0,0.17676318426582727,-0.346481835258381,0.6157707437056298,0.28649004270471845,-0.4775389728253751,-0.5104495245569661,-0.06399088241571921,-0.0636204040006202,-0.22947327489788968,-0.4043304642032598,0.5945038916766031,0.11089868120148663,-0.049774787088765704,-0.6270331312436315,1.7607878534771422,-0.20356771644842667
1848,CONFIRMED,0,0,0,0,-0.4713367697675876,-0.5720148202879716,-0.3655854371356327,-0.19026744278033836,-0.843074656316663,-0.7581596949470407,0.489387537962918,0.48954800320959846,-0.2781535013454394,-0.4043304642032598,-0.08552532842070211,-0.1010230680382378,0.18329790926289938,-1.562951404605181,0.20820732388210103,-0.25935077922096544
1849,FALSE POSITIVE,0,0,1,0,-0.9128646224516861,-0.5891035281463145,0.15664447107874993,-0.8708577705931171,-0.3373241694333677,-0.6200350296347885,0.610492836302081,0.6111586897339685,-0.3891526567483455,-0.4043304642032598,0.0008359069356071319,0.40283862818509075,-0.4618146383790022,0.6845143115041492,-1.3243921092579083,0.9719965330212359
1850,CONFIRMED,0,0,0,0,-0.2312072454841559,-0.5392640230055079,-2.2469275381276015,0.5147567833885595,-0.9350731821852252,-0.7261558838996017,0.465135759391703,0.46499358229171905,-0.12437745932101685,-0.4043304642032598,0.6253000415479338,-0.1146010886923231,0.42739325409607226,-0.44604805272155357,0.8296537773640272,-1.0277637553999084
1851,CONFIRMED,0,0,0,0,0.8803151918066839,-0.3775818364213622,0.6639296099538631,0.4213097041109811,-0.7035706036061814,-0.47687936478406967,-0.529787645607539,-0.5299630728989934,-0.44118246682963613,2.8766554905898634,0.6253000415479338,-0.1146010886923231,0.42739325409607226,-0.44604805272155357,0.8296537773640272,-1.0277637553999084
1852,FALSE POSITIVE,0,0,1,0,-1.5733128787558701,-0.6093942277655661,-0.1271052168532774,-2.2724160039981562,-0.8474690129098659,-0.5231260879350663,1.7940199207124305,1.79290093698702,-0.19037527034185328,-0.4043304642032598,0.4862216223585316,-0.41617714583685256,0.7474117414370709,-1.2962388999562997,-1.4150835186839188,-0.5150654227207061
1853,CONFIRMED,0,0,0,0,0.0852601001131414,0.39704015748586174,-1.4550462033502989,0.6119895855745143,-0.796110497879951,-0.6627190881754885,0.0797789928748623,0.08032957243716507,0.24287490534829165,-0.4043304642032598,-0.07168623169701588,-0.269007827475995,0.34324580384494435,0.3528001981429191,-0.5017943771104436,-2.171459139149986
1854,FALSE POSITIVE,0,1,1,0,-0.22387926808693911,-0.46154064076197654,0.534372973784138,-0.3058832098035183,-0.5628276058940436,-0.7261558838996017,0.11749709070125033,0.11713167891543189,-0.4204125950797391,-0.4043304642032598,0.4873823928735788,0.36934790761762154,-0.4048694776412677,-1.282249886438072,-0.16091830299487822,0.4089906968075989
1855,FALSE POSITIVE,0,1,1,1,-1.5164801922503928,-0.6083762205961666,0.893394517706648,0.03358515436761379,-0.544217794832922,1.027617792178733,1.496511160865815,1.4972533363205087,-0.11200147075752381,-0.4043304642032598,0.8415880521659926,0.17181721044022627,0.06489315084140228,0.10491322677908566,0.9919163332230514,0.8007531821975957
1856,CANDIDATE,0,0,0,0,-1.1268080315876767,-0.6142391460779187,-0.24544445673222562,-1.196790973032286,-0.7107706104175744,-1.0613568631065584,0.3480757292885508,0.34836150722772846,-0.6229747573572845,-0.4043304642032598,-1.726518054930558,0.5022607661163352,-0.8297220743440963,0.35199224756731873,-0.5599181020654491,0.6533594422667206
1857,FALSE POSITIVE,0,1,0,0,-1.676145257312782,-0.6161123092370854,0.7523015419508868,-1.6681067053165333,-0.45762398392797493,-0.7173098098113478,0.8030845199853887,0.8001934216391627,-0.4321934625487957,-0.4043304642032598,-1.6317090375564824,0.5690411111665635,-1.01610527933592,1.1509403702511098,-0.8213758367832771,0.8020421245301999
1858,CONFIRMED,0,0,0,0,0.057401982163347916,-0.3890593971646354,0.568042898897114,-0.542990612945785,0.03768039687534661,-0.46803329069581573,-0.7344337875038884,-0.735267341944788,-0.46269238607046315,-0.4043304642032598,-1.8145653652611533,0.4885451479477055,-0.9017187920146978,1.1062142694776682,-0.9558795583157706,1.12724669056147
1859,FALSE POSITIVE,0,0,1,1,-0.7960456283954599,-0.6014652639749021,0.5200383815474349,0.08270397812632464,-1.1493534272620676,-1.1985436311473872,0.5085030123396488,0.5080161623954762,-0.6108589601165761,-0.4043304642032598,-0.03658202111155607,0.35393858579988624,-0.5227786214008635,0.25387188600388316,0.7148515271327546,-0.06968751455654931
1860,CONFIRMED,0,0,0,0,-1.3603252455809567,-0.6130126692754029,0.2126252170450637,-1.4736323334175436,-0.4819074068305641,-0.7919214382497468,0.8592240443331188,0.8605427036874825,-0.4060025959863213,-0.4043304642032598,-0.4845262297250349,0.46516018778151635,-0.6374117660206969,0.3398154731515075,-0.6451375590878067,1.132234650469758
1861,CONFIRMED,0,0,0,0,-0.3699378395811982,-0.5914490477623818,0.42982060615052875,-0.7787566879406379,-0.1650783303427284,-0.44787438495453624,0.1738012747502638,0.17325825792365385,0.1706686196082149,-0.4043304642032598,0.09474513203656848,0.3581448489623824,-0.38870573116063906,0.1940100177887127,-0.7557061655657739,-1.3227009374814853
1862,CANDIDATE,0,0,0,0,-1.2321893960711834,-0.6086708201732697,0.46860725594272684,-1.4618185628710367,-0.8313175126817696,-0.9241700950657297,0.9453133520139162,0.9467523750510176,-0.46582875832584064,1.6657411957257782,0.09474513203656848,0.3581448489623824,-0.38870573116063906,0.1940100177887127,-0.7557061655657739,-1.3227009374814853
1863,FALSE POSITIVE,0,0,1,0,1.5775185407907506,0.24615723319473704,0.697846204446506,2.3484045358322625,0.3151927732604068,0.5301561191606098,-0.90534557870703,-0.905516168577149,0.5466012317599455,-0.4043304642032598,0.39390904974657476,-0.6781252719853034,1.0690486503263006,1.4358709611632168,-0.8043660567979408,-0.45929378407087906
1864,CANDIDATE,0,0,0,0,1.683697539899397,0.8165503784701403,0.7417346298245959,1.2713534095160348,0.30896402820509394,0.4858815719182813,-1.3097916082684575,-1.3081339880439866,0.4821400344145806,-0.4043304642032598,-0.5960434956166976,-0.5135441825051534,0.7702646969452946,0.5658408229184823,0.8521713715321952,-0.5327428428357802
1865,CONFIRMED,0,0,0,0,-0.5611774365216506,-0.6144654487552833,0.7302383501836779,-1.2879179321663308,-0.22310189109616932,-0.42561705683466544,0.22369296289200472,0.2234727900382492,-0.019683417946911565,-0.4043304642032598,-0.314644812537977,0.39448254223313783,-0.526666265512292,0.07223591482535828,-0.4056108522882088,-1.8396665801740066
1866,CANDIDATE,0,0,0,0,-0.353059184084884,-0.579064388141334,0.7582709462857812,-0.49663213873277273,-0.597343689447599,-0.6957359631873128,-0.1715073058782087,-0.17133975112376554,-0.5252619819587333,-0.4043304642032598,-1.0390431917411107,0.4734235696862162,-0.7011753139645905,-0.5238275629098198,-0.6782191297621738,-0.13604765929842366
1867,CANDIDATE,0,0,0,0,-0.562198137309271,-0.5992092714334488,0.7447695877978451,-1.0520066792885918,0.03832095553284409,-0.162828091761984,0.2135595910357314,0.21369515818768636,-0.4321934625487957,-0.4043304642032598,-0.5447675017982712,0.3413030029751185,-0.42484710493028843,-2.3470808272125065,-0.09565149059499109,1.037661314738467
1868,CANDIDATE,0,0,0,0,-1.6084039039342497,-0.6159468872013145,-0.06862980621643024,-2.1394895799203146,-0.4325532808203449,-0.7488444933715568,1.0538195746116716,1.0540795951229758,-0.27585349741560494,-0.4043304642032598,-0.6422415649765235,0.4624033286608655,-0.6044053311935462,0.5323957097833413,0.6469988523991503,0.9313703860633157
1869,CONFIRMED,0,0,0,0,1.0677284427980018,-0.06206369237208825,0.6647761179240248,1.2345689113562488,-0.19029166765261157,-0.3343696929970775,-0.9084751050892201,-0.9094338876477184,-0.22523641328998903,-0.4043304642032598,0.6287135138089706,0.20349450899052637,-0.17946613438935113,-0.16741530092080975,-1.7685871711228383,0.1074375202835767
1870,CANDIDATE,0,0,0,0,-1.4871163400231948,-0.6086288099641866,0.22050290697278,-2.1446642772630717,-0.7436824542371747,0.7328791644263514,2.60559350985785,2.6044197512673066,-0.5721437569057469,-0.4043304642032598,-1.3216126633341543,-3.1950236269795984,3.864974163263388,0.6870161136264833,1.3674120861066685,-0.44028574865021425
1871,CONFIRMED,0,0,0,0,-1.1536242262698668,-0.6075736011637368,0.12335732290191782,-1.431666860455747,-0.4249592278779625,-0.7261558838996017,0.7467174515012964,0.7470888795564353,-0.47533683359223805,-0.4043304642032598,-0.224152822929331,0.44307162854010734,-0.5720590695244884,-1.7639506528557394,1.4200702863737458,0.8489743021383983
1872,CONFIRMED,0,0,0,0,-1.5397757305364137,-0.6074608020377718,0.05966071079102431,-1.9405314279150037,-0.3816588106065248,-0.7396683298567509,0.992928478016104,0.9911526484543693,-0.4117253905059683,-0.4043304642032598,-0.5407352988653562,0.48167618028840203,-0.6925268485869098,-0.21990299104887684,-0.11777164622029615,1.0326255762220633
1873,CONFIRMED,0,0,0,0,0.4086377663044665,-0.07171812029324029,-0.10708166666041352,0.22883917417314298,-1.064137318880559,-0.7676182129267366,-0.043059721040071566,-0.04241649108357163,-0.4292266246306427,1.6657411957257782,0.502454974536279,-0.31560612569636076,0.5459344376421938,-2.0338300205942894,0.08771276811971361,-2.1897374104649754
1874,FALSE POSITIVE,0,0,1,1,-0.39076233418413414,-0.5852016923116813,0.9128439662615104,1.9045875996543107,-0.4486320208155632,1.0550134048497455,0.4090498548492239,0.4086656581136976,0.05641370528496732,-0.4043304642032598,0.6559617208614004,0.2006212950222046,-0.13914886102201837,-0.03864563294953518,-0.5519587925726206,0.6494337178846673
